Year,DOY,Hour,"Scalar B, nT",SW Proton Density,SW Plasma Speed,Kp index ,Sunspot,Dst-index,ap_index,f10.7_index,shifted_kp 
2020,228,18,3.8,6.8,280,3,0,-1,2,72.4,3
2020,228,19,3.6,6.7,277,3,0,-5,2,72.4,3
2020,228,20,3.1,8.1,287,3,0,-5,2,72.4,3
2020,228,21,3.3,9.2,297,3,0,0,2,72.4,3
2020,228,22,5,7.1,282,3,0,-2,2,72.4,3
2020,228,23,4.5,6.4,280,3,0,-2,2,72.4,3
2020,229,0,3.5,7,278,10,0,2,4,72.6,3
2020,229,1,3.3,7.1,277,10,0,-1,4,72.6,10
2020,229,2,3.2,6.4,276,10,0,-1,4,72.6,10
2020,229,3,3,5.8,277,10,0,-4,4,72.6,10
2020,229,4,3,5.8,279,10,0,-3,4,72.6,10
2020,229,5,3.8,7.7,301,10,0,4,4,72.6,10
2020,229,6,5.6,10.4,314,10,0,7,4,72.6,10
2020,229,7,6.2,13.2,317,10,0,8,4,72.6,10
2020,229,8,6.7,11.5,322,10,0,11,4,72.6,10
2020,229,9,4.8,13.8,323,10,0,13,4,72.6,10
2020,229,10,5.9,12.1,321,10,0,12,4,72.6,10
2020,229,11,4.8,10.4,323,10,0,10,4,72.6,10
2020,229,12,5.6,9.7,324,3,0,7,2,72.6,10
2020,229,13,6.6,8.8,318,3,0,5,2,72.6,3
2020,229,14,6.6,7.4,315,3,0,7,2,72.6,3
2020,229,15,7.3,8.9,319,3,0,7,2,72.6,3
2020,229,16,7.4,8.8,323,3,0,9,2,72.6,3
2020,229,17,7.6,9.1,320,3,0,10,2,72.6,3
2020,229,18,7.2,12.3,315,3,0,14,2,72.6,3
2020,229,19,7.8,11.5,308,3,0,14,2,72.6,3
2020,229,20,7.8,11.7,312,3,0,13,2,72.6,3
2020,229,21,8,12.9,314,7,0,15,3,72.6,3
2020,229,22,8.1,11.7,304,7,0,14,3,72.6,7
2020,229,23,7.1,15.7,308,7,0,9,3,72.6,7
2020,230,0,6.7,16.9,310,7,0,9,3,72.5,7
2020,230,1,5.4,16.5,309,7,0,10,3,72.5,7
2020,230,2,5,16.2,306,7,0,10,3,72.5,7
2020,230,3,5.1,13.8,306,3,0,10,2,72.5,7
2020,230,4,6.4,12.2,319,3,0,14,2,72.5,3
2020,230,5,5.5,9,320,3,0,16,2,72.5,3
2020,230,6,4.8,9.8,318,7,0,17,3,72.5,3
2020,230,7,4.4,10.2,318,7,0,17,3,72.5,7
2020,230,8,4,12.6,334,7,0,14,3,72.5,7
2020,230,9,4.5,11.2,328,10,0,8,4,72.5,7
2020,230,10,5.4,12.1,318,10,0,8,4,72.5,10
2020,230,11,5.4,12.1,309,10,0,9,4,72.5,10
2020,230,12,4.8,12,308,7,0,11,3,72.5,10
2020,230,13,6.2,6.8,296,7,0,8,3,72.5,7
2020,230,14,6,6.6,293,7,0,8,3,72.5,7
2020,230,15,5.2,8,296,3,0,9,2,72.5,7
2020,230,16,4.2,9.1,289,3,0,9,2,72.5,3
2020,230,17,5,8.2,291,3,0,5,2,72.5,3
2020,230,18,5.4,7.3,294,3,0,4,2,72.5,3
2020,230,19,5,6,296,3,0,5,2,72.5,3
2020,230,20,3.9,7.7,307,3,0,7,2,72.5,3
2020,230,21,4,6.4,290,7,0,2,3,72.5,3
2020,230,22,3.6,6.2,279,7,0,1,3,72.5,7
2020,230,23,4,5.6,285,7,0,1,3,72.5,7
2020,231,0,3.1,7.2,292,10,13,2,4,73.1,7
2020,231,1,3.7,5.9,291,10,13,0,4,73.1,10
2020,231,2,3.7,5.1,286,10,13,4,4,73.1,10
2020,231,3,3.1,6.1,296,13,13,8,5,73.1,10
2020,231,4,3.6,6.9,312,13,13,11,5,73.1,13
2020,231,5,2.8,7.2,310,13,13,11,5,73.1,13
2020,231,6,4.7,11.7,325,13,13,13,5,73.1,13
2020,231,7,5.8,13,329,13,13,9,5,73.1,13
2020,231,8,4.6,13,325,13,13,8,5,73.1,13
2020,231,9,6.2,12.1,313,13,13,11,5,73.1,13
2020,231,10,6.3,12.3,313,13,13,7,5,73.1,13
2020,231,11,5.3,13.4,320,13,13,1,5,73.1,13
2020,231,12,5,14.5,320,17,13,-5,6,73.1,13
2020,231,13,5,15.9,316,17,13,-1,6,73.1,17
2020,231,14,5.6,16.5,313,17,13,4,6,73.1,17
2020,231,15,5.8,14.7,307,7,13,5,3,73.1,17
2020,231,16,5.5,14.4,302,7,13,7,3,73.1,7
2020,231,17,5.4,12.2,299,7,13,3,3,73.1,7
2020,231,18,4,11.1,297,10,13,1,4,73.1,7
2020,231,19,4,10.1,293,10,13,4,4,73.1,10
2020,231,20,5.8,4.4,310,10,13,2,4,73.1,10
2020,231,21,7.7,6.9,316,30,13,2,15,73.1,10
2020,231,22,7.4,9,318,30,13,-7,15,73.1,30
2020,231,23,5.4,10.7,337,30,13,-8,15,73.1,30
2020,232,0,5.3,8.9,345,27,16,-10,12,72.2,30
2020,232,1,5,8.3,348,27,16,-11,12,72.2,27
2020,232,2,4.7,7.2,357,27,16,-13,12,72.2,27
2020,232,3,4.6,7.2,350,23,16,-13,9,72.2,27
2020,232,4,4.2,7.7,351,23,16,-15,9,72.2,23
2020,232,5,4.9,7.1,351,23,16,-16,9,72.2,23
2020,232,6,5.2,6.4,341,3,16,-13,2,72.2,23
2020,232,7,4.6,6.3,339,3,16,-7,2,72.2,3
2020,232,8,4.8,5.9,342,3,16,-4,2,72.2,3
2020,232,9,4.2,6.1,343,3,16,-5,2,72.2,3
2020,232,10,2.5,6.5,343,3,16,-7,2,72.2,3
2020,232,11,3.4,6.1,342,3,16,-6,2,72.2,3
2020,232,12,3.3,5.5,331,3,16,-6,2,72.2,3
2020,232,13,3.8,4.8,331,3,16,-3,2,72.2,3
2020,232,14,4.1,4.2,329,3,16,-2,2,72.2,3
2020,232,15,3.7,4.1,328,7,16,-3,3,72.2,3
2020,232,16,3.3,4.3,329,7,16,-4,3,72.2,7
2020,232,17,2.7,5.2,328,7,16,-5,3,72.2,7
2020,232,18,2.8,5.9,327,7,16,-5,3,72.2,7
2020,232,19,2.9,6.5,328,7,16,-5,3,72.2,7
2020,232,20,3,7,327,7,16,-7,3,72.2,7
2020,232,21,2.9,7,324,10,16,-10,4,72.2,7
2020,232,22,3,6.5,323,10,16,-14,4,72.2,10
2020,232,23,3,6.2,321,10,16,-14,4,72.2,10
2020,233,0,2.9,6.3,319,3,12,-7,2,71.6,10
2020,233,1,2.7,6.2,317,3,12,1,2,71.6,3
2020,233,2,2.7,6.5,317,3,12,5,2,71.6,3
2020,233,3,2.6,7.7,321,7,12,12,3,71.6,3
2020,233,4,1.9,9.9,322,7,12,13,3,71.6,7
2020,233,5,1.6,11.4,320,7,12,11,3,71.6,7
2020,233,6,2.3,10.1,319,0,12,9,0,71.6,7
2020,233,7,1.8,10.4,317,0,12,10,0,71.6,0
2020,233,8,1.1,11.2,315,0,12,12,0,71.6,0
2020,233,9,1.3,12.2,315,7,12,12,3,71.6,0
2020,233,10,1.4,12.4,314,7,12,8,3,71.6,7
2020,233,11,0.7,13.8,313,7,12,9,3,71.6,7
2020,233,12,0.8,13.9,312,10,12,12,4,71.6,7
2020,233,13,1.8,13.4,310,10,12,12,4,71.6,10
2020,233,14,1.8,12.3,309,10,12,12,4,71.6,10
2020,233,15,1.6,11.6,309,7,12,10,3,71.6,10
2020,233,16,1.6,10.9,304,7,12,9,3,71.6,7
2020,233,17,1.4,10.4,300,7,12,7,3,71.6,7
2020,233,18,1.5,9.6,298,3,12,4,2,71.6,7
2020,233,19,1.3,10.2,297,3,12,4,2,71.6,3
2020,233,20,2,11.3,300,3,12,4,2,71.6,3
2020,233,21,2.4,11.9,301,7,12,2,3,71.6,3
2020,233,22,1.6,12.3,301,7,12,2,3,71.6,7
2020,233,23,1.9,10.7,299,7,12,2,3,71.6,7
2020,234,0,2.6,9.8,305,7,3,3,3,72.6,7
2020,234,1,1.7,10.7,309,7,3,7,3,72.6,7
2020,234,2,1.3,10.5,308,7,3,9,3,72.6,7
2020,234,3,2.2,9.5,306,3,3,7,2,72.6,7
2020,234,4,1.6,9.4,305,3,3,9,2,72.6,3
2020,234,5,1.2,10,310,3,3,12,2,72.6,3
2020,234,6,1.3,10.2,308,3,3,13,2,72.6,3
2020,234,7,1.1,11.7,314,3,3,15,2,72.6,3
2020,234,8,1.9,12.7,316,3,3,15,2,72.6,3
2020,234,9,3,10.2,323,3,3,13,2,72.6,3
2020,234,10,4.3,7.4,321,3,3,10,2,72.6,3
2020,234,11,4.3,6.8,321,3,3,8,2,72.6,3
2020,234,12,3.8,7.8,322,3,3,8,2,72.6,3
2020,234,13,3.7,8.2,324,3,3,8,2,72.6,3
2020,234,14,3.4,9.1,322,3,3,11,2,72.6,3
2020,234,15,3.2,9.5,320,7,3,11,3,72.6,3
2020,234,16,3.4,9,317,7,3,9,3,72.6,7
2020,234,17,3.4,10.3,320,7,3,8,3,72.6,7
2020,234,18,4.1,10,318,17,3,4,6,72.6,7
2020,234,19,4.2,10.2,315,17,3,-1,6,72.6,17
2020,234,20,4.8,9.5,316,17,3,-4,6,72.6,17
2020,234,21,4.7,12.1,316,13,3,-6,5,72.6,17
2020,234,22,4.4,14,314,13,3,-5,5,72.6,13
2020,234,23,4.6,10.1,322,13,3,-4,5,72.6,13
2020,235,0,3.7,7.8,341,7,0,0,3,71.6,13
2020,235,1,3.5,7,350,7,0,2,3,71.6,7
2020,235,2,3.2,6.8,357,7,0,1,3,71.6,7
2020,235,3,3.4,7.1,345,20,0,-1,7,71.6,7
2020,235,4,3.7,7.7,345,20,0,1,7,71.6,20
2020,235,5,3.7,9.5,344,20,0,2,7,71.6,20
2020,235,6,5.2,11.4,349,17,0,2,6,71.6,20
2020,235,7,5.1,14.5,350,17,0,-3,6,71.6,17
2020,235,8,3.3,20.8,354,17,0,-4,6,71.6,17
2020,235,9,4.7,19,352,17,0,-1,6,71.6,17
2020,235,10,7.4,10.3,346,17,0,-2,6,71.6,17
2020,235,11,6,11.1,348,17,0,-3,6,71.6,17
2020,235,12,5,10.3,347,10,0,-6,4,71.6,17
2020,235,13,5.1,9.7,349,10,0,-6,4,71.6,10
2020,235,14,5,10,344,10,0,-3,4,71.6,10
2020,235,15,5.5,8.9,342,13,0,0,5,71.6,10
2020,235,16,5.7,8.5,338,13,0,-1,5,71.6,13
2020,235,17,5.9,7.9,335,13,0,-4,5,71.6,13
2020,235,18,5.2,9.1,336,17,0,-6,6,71.6,13
2020,235,19,4.6,11.3,339,17,0,-5,6,71.6,17
2020,235,20,5.5,11.4,344,17,0,-1,6,71.6,17
2020,235,21,5.7,12.5,350,23,0,1,9,71.6,17
2020,235,22,5.2,10.6,343,23,0,-4,9,71.6,23
2020,235,23,4.8,11.4,342,23,0,-9,9,71.6,23
2020,236,0,4.5,12.3,341,20,0,-12,7,72.1,23
2020,236,1,4.6,13.2,345,20,0,-9,7,72.1,20
2020,236,2,5.3,13,358,20,0,-5,7,72.1,20
2020,236,3,5.8,14.1,356,20,0,-2,7,72.1,20
2020,236,4,5.6,13.6,343,20,0,-6,7,72.1,20
2020,236,5,6.1,13.5,348,20,0,-2,7,72.1,20
2020,236,6,7.1,9.5,358,13,0,-2,5,72.1,20
2020,236,7,7,9.4,367,13,0,-1,5,72.1,13
2020,236,8,6.8,9.7,365,13,0,-1,5,72.1,13
2020,236,9,7.1,5,381,20,0,-2,7,72.1,13
2020,236,10,7.3,4.1,375,20,0,0,7,72.1,20
2020,236,11,7.3,4.3,372,20,0,-2,7,72.1,20
2020,236,12,7.4,3.9,369,23,0,-7,9,72.1,20
2020,236,13,7.6,6.3,374,23,0,-8,9,72.1,23
2020,236,14,7.8,7.6,377,23,0,-8,9,72.1,23
2020,236,15,7,7.8,372,17,0,-4,6,72.1,23
2020,236,16,6.1,7.1,383,17,0,0,6,72.1,17
2020,236,17,4.9,7.6,398,17,0,3,6,72.1,17
2020,236,18,4.2,8.2,397,10,0,4,4,72.1,17
2020,236,19,4.4,7.6,395,10,0,3,4,72.1,10
2020,236,20,4.1,6.8,398,10,0,-3,4,72.1,10
2020,236,21,3.7,6.6,402,27,0,-10,12,72.1,10
2020,236,22,3.8,6.4,399,27,0,-11,12,72.1,27
2020,236,23,3.6,6.8,397,27,0,-9,12,72.1,27
2020,237,0,3.3,6.3,395,7,0,-5,3,71.8,27
2020,237,1,3.4,5.7,397,7,0,-4,3,71.8,7
2020,237,2,3,5.4,400,7,0,-1,3,71.8,7
2020,237,3,3,5.5,403,7,0,1,3,71.8,7
2020,237,4,3.1,5.3,397,7,0,1,3,71.8,7
2020,237,5,2.9,5.5,388,7,0,0,3,71.8,7
2020,237,6,3.1,5.3,384,3,0,-1,2,71.8,7
2020,237,7,3.4,5,389,3,0,1,2,71.8,3
2020,237,8,3.4,4.7,385,3,0,1,2,71.8,3
2020,237,9,3.3,5.1,389,0,0,2,0,71.8,3
2020,237,10,3.3,5.1,390,0,0,2,0,71.8,0
2020,237,11,2.5,4.9,387,0,0,2,0,71.8,0
2020,237,12,3.1,4.8,390,7,0,2,3,71.8,0
2020,237,13,3.1,5.1,380,7,0,1,3,71.8,7
2020,237,14,2.9,4.2,369,7,0,-1,3,71.8,7
2020,237,15,2.9,3.3,363,7,0,-2,3,71.8,7
2020,237,16,2.8,4.7,374,7,0,1,3,71.8,7
2020,237,17,3,5.1,384,7,0,3,3,71.8,7
2020,237,18,2.9,4.9,372,3,0,2,2,71.8,7
2020,237,19,3.1,5,369,3,0,0,2,71.8,3
2020,237,20,3.1,5.2,368,3,0,-1,2,71.8,3
2020,237,21,3.2,5.7,357,0,0,-1,0,71.8,3
2020,237,22,3.3,6.1,349,0,0,0,0,71.8,0
2020,237,23,3.6,5.9,354,0,0,0,0,71.8,0
2020,238,0,3.9,6.5,359,7,0,2,3,72.1,0
2020,238,1,3.6,8.5,363,7,0,5,3,72.1,7
2020,238,2,3.7,8.8,362,7,0,6,3,72.1,7
2020,238,3,3.8,10.3,369,3,0,8,2,72.1,7
2020,238,4,5.4,11.8,372,3,0,11,2,72.1,3
2020,238,5,5.3,12,362,3,0,13,2,72.1,3
2020,238,6,4.5,15.7,356,7,0,17,3,72.1,3
2020,238,7,5,15.5,359,7,0,17,3,72.1,7
2020,238,8,4.4,15.1,349,7,0,16,3,72.1,7
2020,238,9,4.9,14.6,354,3,0,16,2,72.1,7
2020,238,10,5.5,13.9,355,3,0,15,2,72.1,3
2020,238,11,3.9,13.2,343,3,0,10,2,72.1,3
2020,238,12,4.3,11.1,337,7,0,4,3,72.1,3
2020,238,13,3.9,9.6,330,7,0,2,3,72.1,7
2020,238,14,3.7,10.9,334,7,0,8,3,72.1,7
2020,238,15,3.3,14,346,10,0,14,4,72.1,7
2020,238,16,4.6,10.6,353,10,0,11,4,72.1,10
2020,238,17,4.7,10.3,357,10,0,10,4,72.1,10
2020,238,18,5.1,12.2,361,10,0,12,4,72.1,10
2020,238,19,4,12.2,372,10,0,15,4,72.1,10
2020,238,20,3.6,11.7,373,10,0,11,4,72.1,10
2020,238,21,4.2,11.3,366,3,0,9,2,72.1,10
2020,238,22,3.1,11.5,370,3,0,8,2,72.1,3
2020,238,23,2.9,12.6,368,3,0,7,2,72.1,3
2020,239,0,4.1,12.9,368,17,0,8,6,71.9,3
2020,239,1,6.3,8.9,370,17,0,5,6,71.9,17
2020,239,2,7,7.9,375,17,0,3,6,71.9,17
2020,239,3,7.5,5,377,23,0,-4,9,71.9,17
2020,239,4,6.2,6.5,352,23,0,-4,9,71.9,23
2020,239,5,6.6,5.7,368,23,0,-3,9,71.9,23
2020,239,6,6.3,3.6,409,10,0,-6,4,71.9,23
2020,239,7,6.1,2.7,427,10,0,-6,4,71.9,10
2020,239,8,5.7,2.4,421,10,0,-5,4,71.9,10
2020,239,9,3.3,4,422,17,0,-4,6,71.9,10
2020,239,10,5.4,4,419,17,0,-6,6,71.9,17
2020,239,11,5.2,3.5,430,17,0,-5,6,71.9,17
2020,239,12,5.9,3.8,410,7,0,-7,3,71.9,17
2020,239,13,6.2,3,403,7,0,-5,3,71.9,7
2020,239,14,5.4,3.9,402,7,0,-1,3,71.9,7
2020,239,15,5.6,3.6,405,23,0,2,9,71.9,7
2020,239,16,6.3,4.6,424,23,0,1,9,71.9,23
2020,239,17,5.7,5,461,23,0,-5,9,71.9,23
2020,239,18,5.2,5.4,476,10,0,-5,4,71.9,23
2020,239,19,5.1,4.4,478,10,0,-5,4,71.9,10
2020,239,20,5.1,4,473,10,0,-2,4,71.9,10
2020,239,21,4.8,2.9,472,17,0,-4,6,71.9,10
2020,239,22,5,2.6,465,17,0,-8,6,71.9,17
2020,239,23,3.8,3.5,448,17,0,-10,6,71.9,17
2020,240,0,3.6,3.8,419,23,0,-13,9,71.4,17
2020,240,1,3.4,3.6,418,23,0,-11,9,71.4,23
2020,240,2,3.2,3.7,427,23,0,-10,9,71.4,23
2020,240,3,3.8,3.3,435,13,0,-11,5,71.4,23
2020,240,4,3.8,3.3,438,13,0,-11,5,71.4,13
2020,240,5,3.7,2.7,409,13,0,-12,5,71.4,13
2020,240,6,3.5,2.5,396,17,0,-12,6,71.4,13
2020,240,7,3.9,2.9,398,17,0,-9,6,71.4,17
2020,240,8,4.5,2.4,395,17,0,-7,6,71.4,17
2020,240,9,5,4.3,413,17,0,-5,6,71.4,17
2020,240,10,5,5.2,415,17,0,-2,6,71.4,17
2020,240,11,5.1,5.3,422,17,0,-2,6,71.4,17
2020,240,12,6.3,5.3,419,33,0,-8,18,71.4,17
2020,240,13,4.9,5.4,410,33,0,-9,18,71.4,33
2020,240,14,4.2,5.6,416,33,0,-5,18,71.4,33
2020,240,15,4.7,5.6,415,10,0,-3,4,71.4,33
2020,240,16,4.7,5,414,10,0,-3,4,71.4,10
2020,240,17,5.1,4.2,407,10,0,-4,4,71.4,10
2020,240,18,5.1,4.7,406,10,0,-7,4,71.4,10
2020,240,19,4.7,4.5,403,10,0,-9,4,71.4,10
2020,240,20,4.2,4.4,401,10,0,-9,4,71.4,10
2020,240,21,4.2,4.5,404,10,0,-7,4,71.4,10
2020,240,22,4,4.7,403,10,0,-5,4,71.4,10
2020,240,23,4.3,4.1,399,10,0,-5,4,71.4,10
2020,241,0,4.4,4,397,0,0,-5,0,71.5,10
2020,241,1,4.3,3.9,396,0,0,-6,0,71.5,0
2020,241,2,3.9,3.8,393,0,0,-6,0,71.5,0
2020,241,3,3.7,3.9,391,3,0,-4,2,71.5,0
2020,241,4,3.8,3.9,387,3,0,-4,2,71.5,3
2020,241,5,3.8,3.9,384,3,0,-2,2,71.5,3
2020,241,6,4.1,3.5,391,7,0,-4,3,71.5,3
2020,241,7,4.1,3.8,387,7,0,-3,3,71.5,7
2020,241,8,5,3,377,7,0,-1,3,71.5,7
2020,241,9,5.4,4.4,385,17,0,3,6,71.5,7
2020,241,10,6.4,3.3,419,17,0,2,6,71.5,17
2020,241,11,6,3.5,422,17,0,-2,6,71.5,17
2020,241,12,5.5,4.4,421,27,0,-5,12,71.5,17
2020,241,13,5.9,6.9,423,27,0,-1,12,71.5,27
2020,241,14,6.8,9,428,27,0,5,12,71.5,27
2020,241,15,7.8,11.8,448,47,0,5,39,71.5,27
2020,241,16,9.5,11.4,417,47,0,1,39,71.5,47
2020,241,17,7.4,7.3,458,47,0,0,39,71.5,47
2020,241,18,4.6,8.2,483,17,0,1,6,71.5,47
2020,241,19,6.4,8.1,467,17,0,0,6,71.5,17
2020,241,20,7.1,7,463,17,0,-4,6,71.5,17
2020,241,21,7.4,5.4,463,23,0,-8,9,71.5,17
2020,241,22,7.9,4.1,462,23,0,-13,9,71.5,23
2020,241,23,5.8,2.6,491,23,0,-20,9,71.5,23
2020,242,0,5.6,2.3,502,27,0,-19,12,71.6,23
2020,242,1,5.7,2.3,486,27,0,-16,12,71.6,27
2020,242,2,5.7,2.3,480,27,0,-16,12,71.6,27
2020,242,3,5.9,2.5,471,27,0,-19,12,71.6,27
2020,242,4,5.5,2.9,490,27,0,-20,12,71.6,27
2020,242,5,5.6,2.9,483,27,0,-23,12,71.6,27
2020,242,6,5.7,3.2,502,33,0,-21,18,71.6,27
2020,242,7,5.5,3.3,501,33,0,-26,18,71.6,33
2020,242,8,5.1,3.3,500,33,0,-24,18,71.6,33
2020,242,9,5.4,3,492,23,0,-23,9,71.6,33
2020,242,10,3.8,3.8,511,23,0,-18,9,71.6,23
2020,242,11,3.7,3.6,506,23,0,-18,9,71.6,23
2020,242,12,4.2,3.4,504,13,0,-19,5,71.6,23
2020,242,13,4.1,4,505,13,0,-17,5,71.6,13
2020,242,14,3.8,3.3,490,13,0,-17,5,71.6,13
2020,242,15,4.2,4.3,502,20,0,-13,7,71.6,13
2020,242,16,5,2.7,465,20,0,-12,7,71.6,20
2020,242,17,4.5,4.1,484,20,0,-12,7,71.6,20
2020,242,18,4.7,4.3,488,33,0,-14,18,71.6,20
2020,242,19,4.5,4.6,483,33,0,-17,18,71.6,33
2020,242,20,4.3,4.5,491,33,0,-13,18,71.6,33
2020,242,21,4.2,4.9,486,33,0,-15,18,71.6,33
2020,242,22,4.5,5.4,483,33,0,-13,18,71.6,33
2020,242,23,4.4,5.6,485,33,0,-10,18,71.6,33
2020,243,0,4.7,4.8,484,20,0,-7,7,71.4,33
2020,243,1,4.2,3.2,464,20,0,-9,7,71.4,20
2020,243,2,4.1,3.3,460,20,0,-5,7,71.4,20
2020,243,3,4.9,2.6,452,33,0,-5,18,71.4,20
2020,243,4,5.8,3.5,473,33,0,-12,18,71.4,33
2020,243,5,5.8,3.8,460,33,0,-23,18,71.4,33
2020,243,6,6,2.5,439,20,0,-23,7,71.4,33
2020,243,7,6,4.3,458,20,0,-14,7,71.4,20
2020,243,8,5.8,3.5,440,20,0,-10,7,71.4,20
2020,243,9,5,2.9,442,13,0,-8,5,71.4,20
2020,243,10,3.7,1.4,446,13,0,-10,5,71.4,13
2020,243,11,3.9,1.5,506,13,0,-13,5,71.4,13
2020,243,12,4.3,1.5,452,17,0,-16,6,71.4,13
2020,243,13,4.2,1.8,450,17,0,-17,6,71.4,17
2020,243,14,4.8,2,463,17,0,-15,6,71.4,17
2020,243,15,5,2.6,492,20,0,-12,7,71.4,17
2020,243,16,5,2.6,500,20,0,-12,7,71.4,20
2020,243,17,4.4,2.5,490,20,0,-13,7,71.4,20
2020,243,18,4.2,1.9,481,10,0,-17,4,71.4,20
2020,243,19,5.2,2.2,451,10,0,-18,4,71.4,10
2020,243,20,5.6,2.3,442,10,0,-18,4,71.4,10
2020,243,21,5.3,2.2,436,27,0,-20,12,71.4,10
2020,243,22,6.3,3.5,461,27,0,-19,12,71.4,27
2020,243,23,6.8,3.7,478,27,0,-30,12,71.4,27
2020,244,0,6.7,3.2,471,37,0,-34,22,70.5,27
2020,244,1,6.4,2.8,453,37,0,-32,22,70.5,37
2020,244,2,5.3,4.2,466,37,0,-27,22,70.5,37
2020,244,3,6.5,4.2,493,43,0,-23,32,70.5,37
2020,244,4,6.3,4.5,472,43,0,-29,32,70.5,43
2020,244,5,5.8,3.9,457,43,0,-29,32,70.5,43
2020,244,6,5.8,5.6,483,27,0,-23,12,70.5,43
2020,244,7,5.3,5.2,478,27,0,-19,12,70.5,27
2020,244,8,4.1,4,522,27,0,-20,12,70.5,27
2020,244,9,5.9,3.6,564,47,0,-13,39,70.5,27
2020,244,10,6.2,4.7,590,47,0,-10,39,70.5,47
2020,244,11,7,4.4,615,47,0,-14,39,70.5,47
2020,244,12,5.4,4.1,609,43,0,-22,32,70.5,47
2020,244,13,6.7,3.9,582,43,0,-20,32,70.5,43
2020,244,14,6.6,4.1,588,43,0,-14,32,70.5,43
2020,244,15,5.9,3.8,592,37,0,-16,22,70.5,43
2020,244,16,5.9,4.1,582,37,0,-17,22,70.5,37
2020,244,17,6.1,4.5,578,37,0,-17,22,70.5,37
2020,244,18,6.3,999.9,560,37,0,-16,22,70.5,37
2020,244,19,5.9,5.6,591,37,0,-15,22,70.5,37
2020,244,20,5.6,4.7,571,37,0,-20,22,70.5,37
2020,244,21,5.3,4.4,557,30,0,-22,15,70.5,37
2020,244,22,5.3,4.6,562,30,0,-17,15,70.5,30
2020,244,23,5.5,4.4,569,30,0,-13,15,70.5,30
2020,245,0,5.7,3.9,562,27,0,-14,12,70.8,30
2020,245,1,5.8,4,557,27,0,-14,12,70.8,27
2020,245,2,5.3,4.1,569,27,0,-16,12,70.8,27
2020,245,3,4.9,4.1,592,43,0,-26,32,70.8,27
2020,245,4,5.5,4.1,602,43,0,-32,32,70.8,43
2020,245,5,5.9,3.6,606,43,0,-32,32,70.8,43
2020,245,6,5.1,3.7,623,27,0,-27,12,70.8,43
2020,245,7,4.8,3.5,614,27,0,-32,12,70.8,27
2020,245,8,3.8,3.2,614,27,0,-33,12,70.8,27
2020,245,9,3.8,3,612,30,0,-24,15,70.8,27
2020,245,10,4.2,2.4,603,30,0,-19,15,70.8,30
2020,245,11,4.1,2.1,615,30,0,-14,15,70.8,30
2020,245,12,4.4,1.8,606,30,0,-17,15,70.8,30
2020,245,13,4.4,1.6,593,30,0,-23,15,70.8,30
2020,245,14,4,1.5,603,30,0,-21,15,70.8,30
2020,245,15,4,1.6,636,40,0,-24,27,70.8,30
2020,245,16,4.1,1.5,636,40,0,-30,27,70.8,40
2020,245,17,4.5,1.4,631,40,0,-31,27,70.8,40
2020,245,18,4.8,1.6,621,27,0,-28,12,70.8,40
2020,245,19,4.9,1.7,615,27,0,-28,12,70.8,27
2020,245,20,4.9,1.8,606,27,0,-28,12,70.8,27
2020,245,21,4.9,1.7,598,30,0,-30,15,70.8,27
2020,245,22,3.8,1.8,567,30,0,-28,15,70.8,30
2020,245,23,1.4,2.8,526,30,0,-30,15,70.8,30
2020,246,0,3.8,2.9,533,27,0,-28,12,69.5,30
2020,246,1,4.3,2.8,533,27,0,-32,12,69.5,27
2020,246,2,3.8,2.8,524,27,0,-33,12,69.5,27
2020,246,3,3.7,2.3,520,23,0,-33,9,69.5,27
2020,246,4,3.2,2.2,523,23,0,-28,9,69.5,23
2020,246,5,2.4,3,514,23,0,-22,9,69.5,23
2020,246,6,3.5,2.9,513,20,0,-24,7,69.5,23
2020,246,7,3.5,2.7,516,20,0,-25,7,69.5,20
2020,246,8,3,3.1,515,20,0,-25,7,69.5,20
2020,246,9,3.6,3.1,514,27,0,-24,12,69.5,20
2020,246,10,4.2,2.9,521,27,0,-20,12,69.5,27
2020,246,11,3.7,3.2,519,27,0,-15,12,69.5,27
2020,246,12,4.4,2.8,518,27,0,-19,12,69.5,27
2020,246,13,4.1,2.8,515,27,0,-19,12,69.5,27
2020,246,14,3.6,3.5,514,27,0,-16,12,69.5,27
2020,246,15,3.1,4.4,513,23,0,-13,9,69.5,27
2020,246,16,3.8,4.5,513,23,0,-16,9,69.5,23
2020,246,17,3.8,4.6,508,23,0,-17,9,69.5,23
2020,246,18,3.4,4.4,504,17,0,-16,6,69.5,23
2020,246,19,3.2,4.1,495,17,0,-14,6,69.5,17
2020,246,20,3.1,3.8,492,17,0,-14,6,69.5,17
2020,246,21,3.6,3.6,476,17,0,-18,6,69.5,17
2020,246,22,3.7,3.8,470,17,0,-19,6,69.5,17
2020,246,23,3.6,3.6,467,17,0,-22,6,69.5,17
2020,247,0,3.9,2.9,463,0,0,-21,0,71.2,17
2020,247,1,4.2,2.2,466,0,0,-20,0,71.2,0
2020,247,2,4.2,2.1,457,0,0,-18,0,71.2,0
2020,247,3,4.2,2,448,0,0,-17,0,71.2,0
2020,247,4,4.2,2,443,0,0,-15,0,71.2,0
2020,247,5,3.9,2.1,441,0,0,-14,0,71.2,0
2020,247,6,3.7,2.1,438,10,0,-15,4,71.2,0
2020,247,7,3.5,2,431,10,0,-15,4,71.2,10
